mapped_pincode,mapped_city_db,mapped_state_db,mapped_city_tat,Latitude,Longitude
802313,Arrah,BR,Arrah,25.639608,84.659284
110068,Delhi,DL,Delhi,28.505948,77.198444
173022,Nahan,HP,Nahan,30.600463,77.43722
132037,Karnal,HR,Karnal,29.611766,77.021486
591117,Saundatti,KA,Saundatti,15.851482,75.118724
635810,Gudiyattam,TN,Gudiyattam,12.939265,78.719045
313904,Sarada,RJ,Sarada,24.186287,73.81012
631205,Sholinghur,TN,Sholinghur,13.17396,79.514927
813126,Banka,BR,Banka,24.886891,86.927441
734427,Bagdogra,WB,Bagdogra,26.556535,88.189505
415302,Islampur,MH,Islampur,17.154857,74.31126
251315,Khatauli,UP,Khatauli,29.290111,77.948265
854334,Araria,BR,Araria,26.085013,87.234163
400605,Thane,MH,Thane,19.191658,72.994969
503219,Nirmal,TS,Nirmal,18.951651,78.402052
364071,Bhavnagar,GJ,Bhavnagar,21.761307,72.115499
174026,Ghumarwin,HP,Ghumarwin,31.511859,76.729199
442919,Chamorshi,MH,Chamorshi,19.935322,79.891095
282010,Agra,UP,Agra,27.186267,77.983155
686691,Perumbavoor,KL,Perumbavoor,10.067003,76.599445
768018,Sambalpur,OR,Sambalpur,21.499999,83.900023
734225,Siliguri,WB,Siliguri,26.714214,88.423226
382712,Anand,GJ,Anand,22.609458,73.126789
761101,Hinjilicut,OR,Hinjilicut,19.42533,84.748766
796081,Kolasib,MZ,Kolasib,24.223694,92.680033
580022,Hubli,KA,Hubli,15.34366,75.142852
306705,Falna,RJ,Falna,25.195507,73.384719
533307,Mandapeta,AP,Mandapeta,16.771778,81.933011
362256,Veraval,GJ,Veraval,20.920456,70.360794
414001,Ahmednagar,MH,Ahmednagar,19.096305,74.739319
560077,Bangalore,KA,Bangalore,13.053054,77.632078
413580,Osmanabad,MH,Osmanabad,18.189485,76.040653
799153,Belonia,TR,Belonia,23.249705,91.463399
575011,Mangalore,KA,Mangalore,12.956803,74.823469
535523,Kurupam,AP,Kurupam,18.864108,83.556014
828402,Gomoh,JH,Gomoh,23.904504,86.192985
847303,Bharwara,BR,Bharwara,26.247605,85.735827
142053,Moga,PB,Moga,30.719541,75.341935
680619,Arimbur,KL,Arimbur,10.485933,76.070182
456335,Nagda,MP,Nagda,23.457632,75.422808
768221,Bamra,OR,Bamra,22.052628,84.290839
181201,Akhnoor,JK,Akhnoor,32.897282,74.736827
481998,Bichhiya,MP,Bichhiya,22.498549,80.502849
712708,Dankuni,WB,Dankuni,22.680281,88.274697
160060,Mohali,PB,Mohali,30.707942,76.718512
627007,Tirunelveli,TN,Tirunelveli,8.695985,77.728945
832103,Ghatshila,JH,Ghatshila,22.597126,86.461511
431602,Nanded,MH,Nanded,19.165034,77.304632
625302,Melur,TN,Melur,10.03167,78.335005
574223,Sullia,KA,Sullia,12.594625,75.336674
793150,Jowai,ML,Jowai,25.452222,92.201852
387315,Anand,GJ,Anand,22.652786,72.945076
743164,Naihati,WB,Naihati,22.890937,88.422241
685538,Mundakayam,KL,Mundakayam,9.537061,76.885777
783393,Bijni,AS,Bijni,26.495677,90.703174
384340,Satlasana,GJ,Satlasana,24.019135,72.671209
670745,Mananthavadi,KL,Mananthavadi,11.801589,76.003432
422109,Sinnar,MH,Sinnar,19.842034,74.004432
781015,Guwahati,AS,Guwahati,26.09846,91.589464
400092,Mumbai,MH,Mumbai,19.222011,72.849782
733140,Gangarampur,WB,Gangarampur,25.372024,88.60435
673541,Vadakara,KL,Vadakara,11.588645,75.674026
561211,Gauribidanur,KA,Gauribidanur,13.502386,77.601822
845309,Pavapuri,BR,Pavapuri,25.089105,85.532164
176028,Nagrota Surian,HP,Nagrota Surian,32.055697,76.088988
686582,Pala,KL,Pala,9.673586,76.812999
403604,Goa,GA,Goa,15.318711,73.942354
847305,Benipatti,BR,Benipatti,26.60459,85.848833
524301,Atmakur-AP,AP,Atmakur-AP,14.499933,79.315473
431105,Paithan,MH,Paithan,19.705441,75.299456
742147,Khargram,WB,Khargram,24.032268,87.976785
515863,Rayadurgam,AP,Rayadurgam,14.570208,76.882579
470335,Banda-MP,MP,Banda-MP,24.040983,78.96242
689703,Ayoor,KL,Ayoor,8.897427,76.860914
627118,Thisayanvilai,TN,Thisayanvilai,8.394083,77.785023
583279,Kushtagi,KA,Kushtagi,15.762991,76.404862
475005,Dabra,MP,Dabra,26.020753,78.262865
134201,Naraingarh,HR,Naraingarh,30.445236,76.932403
312615,Dalot,RJ,Dalot,24.066272,74.808159
303703,Chomu,RJ,Chomu,27.16988,75.724077
249403,Haridwar,UK,Haridwar,29.974004,78.049981
173274,Dharampur,HP,Dharampur,30.898995,77.022161
312601,Nimbahera,RJ,Nimbahera,24.628084,74.673355
582209,Rona,KA,Rona,15.689757,75.735616
410205,Nagothane,MH,Nagothane,18.523634,73.15106
365620,Amreli,GJ,Amreli,21.602462,71.216224
721131,Panskura,WB,Panskura,22.362871,87.659221
805108,Pakribarwan,BR,Pakribarwan,25.064943,85.671409
811104,Barbigha,BR,Barbigha,25.218977,85.732681
413226,Akkalkot,MH,Akkalkot,17.607548,76.179291
229301,Bacchawaran,UP,Bacchawaran,26.469562,81.1124
802213,Dinara,BR,Dinara,25.245051,84.066057
610107,Thiruvarur,TN,Thiruvarur,10.870191,79.572537
152026,Muktsar,PB,Muktsar,30.477456,74.518005
486338,Deotalab,MP,Deotalab,24.682584,81.720503
515722,Anantapur,AP,Anantapur,14.697622,77.637112
631502,Kanchipuram,TN,Kanchipuram,12.839416,79.699066
756030,Basta,OR,Basta,21.733086,87.102384
522329,Bapatla,AP,Bapatla,15.966172,80.605274
799262,Dharmanagar,TR,Dharmanagar,24.375154,92.232421
383255,Khedbrahma,GJ,Khedbrahma,24.038132,73.050985
246738,Chandpur,UP,Chandpur,29.199878,78.350032
787023,North Lakhimpur,AS,North Lakhimpur,27.153359,94.017499
431116,Vaijapur,MH,Vaijapur,20.077943,74.876286
389154,Dahod,GJ,Dahod,22.777313,74.340132
249407,Haridwar,UK,Haridwar,29.92516,78.114381
413007,Solapur,MH,Solapur,17.677922,75.902261
392020,Bharuch,GJ,Bharuch,21.799563,72.972065
273306,Bhathat,UP,Bhathat,26.898299,83.489701
505184,Manthani,TS,Manthani,18.650454,79.668267
686536,Karukachal,KL,Karukachal,9.485516,76.609511
754210,Kendrapara,OR,Kendrapara,20.479121,86.292967
532407,Ranastalam,AP,Ranastalam,18.202178,83.689946
790003,Bomdila,AR,Bomdila,27.209002,92.405424
283103,Firozabad,UP,Firozabad,27.159552,78.381145
225408,Dariyabad,UP,Dariyabad,26.806098,81.528111
613007,Thanjavur,TN,Thanjavur,10.773829,79.136674
110509,Delhi,DL,Delhi,28.676101,77.162435
742131,Raghunathganj,WB,Raghunathganj,24.458517,88.061339
488058,Pawai,MP,Pawai,24.469074,80.251462
509324,Kalwakurthy,TS,Kalwakurthy,16.668652,78.495228
272193,Domariyaganj,UP,Domariyaganj,27.29631,82.606775
620027,Tiruchi,TN,Tiruchi,10.755531,78.604527
786171,Digboi,AS,Digboi,27.40075,95.617818
382333,Ahmedabad,GJ,Ahmedabad,23.008066,72.586968
212128,Aligarh,UP,Aligarh,25.479513,80.34867
400701,Navi mumbai,MH,Navi mumbai,19.125241,72.998267
713368,Asansol,WB,Asansol,23.785031,87.072407
503175,Nizamabad,TS,Nizamabad,18.614994,78.193502
628203,Tiruchendur,TN,Tiruchendur,8.429472,78.027041
243504,Milak,UP,Milak,28.542472,79.207895
209306,Rasulabad,UP,Rasulabad,26.677866,79.778744
307020,Sirohi,RJ,Sirohi,24.876843,72.858067
413002,Solapur,MH,Solapur,17.681387,75.911381
563127,Mulbagal,KA,Mulbagal,13.107372,78.33136
471311,Malhera,MP,Malhera,24.566556,79.306404
480331,Chhindwara,MP,Chhindwara,21.900318,78.577141
251201,Khatauli,UP,Khatauli,29.274582,77.728565
606112,Pennadam,TN,Pennadam,11.404675,79.248694
626154,Rajapalayam,TN,Rajapalayam,9.4525,77.598487
203394,Anupshahar,UP,Anupshahar,28.401112,78.108723
415108,Karad,MH,Karad,17.194521,74.258659
522020,Guntur,AP,Guntur,16.578734,80.359003
325602,Baran,RJ,Baran,24.869764,76.127794
462033,Bhopal,MP,Bhopal,23.298179,77.376327
609304,Mayiladuthurai,TN,Mayiladuthurai,11.128929,79.757588
243638,Sahaswan,UP,Sahaswan,28.067606,78.757993
794105,Garobadha,ML,Garobadha,25.577902,90.023895
246128,Gumkhal,UK,Gumkhal,29.887994,78.673236
392150,Jambusar,GJ,Jambusar,22.051485,72.805261
641668,Coimbatore,TN,Coimbatore,11.088554,77.188584
600001,Chennai,TN,Chennai,13.0938,80.287781
785670,Moranhat,AS,Moranhat,27.179665,94.910684
362255,Veraval,GJ,Veraval,21.052116,70.289325
124112,Meham,HR,Meham,28.964447,76.29571
761015,Mohana,OR,Mohana,19.443407,84.261944
147005,Patiala,PB,Patiala,30.345269,76.356572
422615,Sangamner,MH,Sangamner,19.571106,74.202375
570004,Mysore,KA,Mysore,12.300185,76.650262
497226,Surajapur,CG,Surajapur,23.185246,82.968963
151211,Mandi Dabwali,HR,Mandi Dabwali,29.963341,74.705483
507003,Khammam,TS,Khammam,17.247414,80.130482
502331,Medak,TS,Medak,18.008194,78.160908
623308,Thiruvadanai,TN,Thiruvadanai,9.865244,78.958863
721663,Panskura,WB,Panskura,22.388379,87.741875
680588,Pazhayannur,KL,Pazhayannur,10.731871,76.428435
242308,Tilhar,UP,Tilhar,27.961738,79.735201
572134,Kunigal,KA,Kunigal,13.026304,77.029088
802119,Dumraon,BR,Dumraon,25.55446,84.146657
534447,Jangareddygudem,AP,Jangareddygudem,17.117365,81.293141
743268,Joypul,WB,Joypul,22.775712,88.568375
683511,Aluva,KL,Aluva,10.120947,76.277226
415301,Atapadi,MH,Atapadi,17.431606,74.940183
786624,Sonari,AS,Sonari,27.136052,95.091381
522013,Guntur,AP,Guntur,16.275073,80.416471
500267,Hyderabad,TS,Hyderabad,17.420194,78.43637
517350,Madanapalle,AP,Madanapalle,13.651201,78.481821
370110,Anjar,GJ,Anjar,23.113418,70.026553
248122,Mussoorie,UK,Mussoorie,30.462588,78.058362
606304,Virudhachalam,TN,Virudhachalam,11.529216,79.121325
411008,Pune,MH,Pune,18.547694,73.808282
841224,Maharajganj-BH,BR,Maharajganj-BH,26.061461,84.606914
627713,Kovilpatti,TN,Kovilpatti,9.216021,77.787771
609603,Peralam,TN,Peralam,10.961542,79.659782
767025,Patnagarh,OR,Patnagarh,20.708586,83.128638
782138,Kaliabor,AS,Kaliabor,26.489002,92.942989
620012,Tiruchi,TN,Tiruchi,10.701407,78.623216
581199,Hangal,KA,Hangal,14.76735,75.120548
626113,Aruppukkottai,TN,Aruppukkottai,9.371097,78.098897
207003,Etah,UP,Etah,27.557476,78.660406
241305,Madhoganj,UP,Madhoganj,27.112091,80.139729
341551,Didwana,RJ,Didwana,27.374328,74.620085
685566,Kuthumkal,KL,Kuthumkal,9.936614,77.108863
577521,Jagaluru,KA,Jagaluru,14.461428,76.302745
999977,Haridwar,UK,Haridwar,29.932863,78.144518
591216,Chikodi,KA,Chikodi,16.600973,74.505323
360583,Porbandar,GJ,Porbandar,21.641696,69.605828
682007,Cochin,KL,Cochin,9.871653,76.289194
585317,Chittapur,KA,Chittapur,17.274655,77.018562
781137,Chhaygaon,AS,Chhaygaon,26.096059,91.325543
442905,Rajura,MH,Rajura,19.78121,79.364343
604304,Tindivanam,TN,Tindivanam,12.12214,79.619296
670641,Thalassery,KL,Thalassery,11.772127,75.523678
575017,Ullal,KA,Ullal,12.817321,74.866601
201314,Dadri,UP,Dadri,28.525512,77.575297
481880,Dindori,MP,Dindori,22.944058,81.077525
573103,Arsikere,KA,Arsikere,13.31417,76.257744
700132,Kolkata,WB,Kolkata,22.677046,88.46059
757015,Baripada,OR,Baripada,21.938687,86.744496
174306,Una-HP,HP,Una-HP,31.451803,76.323351
522663,Piduguralla,AP,Piduguralla,16.482246,79.885453
232339,Gahmar,UP,Gahmar,25.490081,83.77094
191112,Srinagar,JK,Srinagar,33.861594,74.767275
799253,Dharmanagar,TR,Dharmanagar,24.375844,92.173472
502294,Sangareddy,TS,Sangareddy,17.630966,78.11271
431531,Gangakher,MH,Gangakher,18.969036,76.750076
571443,Hanur,KA,Hanur,12.121904,77.246476
523117,Kanigiri,AP,Kanigiri,15.20372,79.582172
621301,Gujiliamparai,TN,Gujiliamparai,10.727763,78.23047
584113,Devadurga,KA,Devadurga,16.302897,77.156414
757037,Karanjia,OR,Karanjia,21.763846,85.973726
274001,Deoria,UP,Deoria,26.503321,83.78278
500058,Hyderabad,TS,Hyderabad,17.325202,78.489768
638506,Sathyamangalam,TN,Sathyamangalam,11.510146,77.361278
606002,Virudhachalam,TN,Virudhachalam,11.51917,79.323286
802311,Arrah,BR,Arrah,25.670643,84.723669
501507,Hyderabad,TS,Hyderabad,17.307495,78.575168
621004,Thuraiyur,TN,Thuraiyur,11.124939,78.598142
585444,Bhalki,KA,Bhalki,18.102738,77.352082
175018,Sundar Nagar,HP,Sundar Nagar,31.537535,76.896405
403203,Goa,GA,Goa,15.453037,73.85368
209407,Kanpur,UP,Kanpur,26.440745,80.297664
788030,Udarbond,AS,Udarbond,24.880932,92.881611
583154,Siruguppa,KA,Siruguppa,15.633736,76.892599
400114,Mumbai,MH,Mumbai,19.078735,72.828896
400603,Thane,MH,Thane,19.18195,72.971535
629180,Thuckalay,TN,Thuckalay,8.222255,77.349727
516110,Koduru,AP,Koduru,14.052078,79.360097
305008,Ajmer,RJ,Ajmer,26.460359,74.636555
632318,Arani,TN,Arani,12.674939,79.391748
793107,Cherrapunji,ML,Cherrapunji,25.284963,91.719318
144630,Nakodar,PB,Nakodar,31.172001,75.504274
627117,Vallioor,TN,Vallioor,8.38346,77.60829
742224,Dhulian,WB,Dhulian,24.639552,87.979999
623706,Paramakudi,TN,Paramakudi,9.495617,78.572107
637015,Namakkal,TN,Namakkal,11.062542,78.138527
345025,Phalsund,RJ,Phalsund,26.40109,71.925187
283135,Shikohabad,UP,Shikohabad,27.107557,78.580801
816110,Barharwa,JH,Barharwa,24.853219,87.76312
712706,Ilipur,WB,Ilipur,22.769476,88.159832
176058,Surajpur jhikla,HP,Surajpur jhikla,32.215984,75.674639
587135,Jamkhandi,KA,Jamkhandi,16.462453,75.364002
686543,Ranni,KL,Ranni,9.493612,76.749242
503102,Kamareddy,TS,Kamareddy,18.241806,78.382567
401107,Mumbai,MH,Mumbai,19.289715,72.861783
245406,Sikandrabad,UP,Sikandrabad,28.453798,77.694377
733158,Gangarampur,WB,Gangarampur,25.336618,88.749409
301033,Alwar,RJ,Alwar,27.595812,76.660369
752103,Nimapara,OR,Nimapara,20.173763,86.006546
391156,Chhota Udaipur,GJ,Chhota Udaipur,22.349352,73.908759
202137,Jewar,UP,Jewar,28.023028,77.657203
177041,Bangana,HP,Bangana,31.669778,76.364735
504216,Chinnur,TS,Chinnur,18.845426,79.584805
769006,Rourkela,OR,Rourkela,22.245533,84.884997
573136,Ramanathapura,KA,Ramanathapura,12.582663,76.172815
144415,Phillaur,PB,Phillaur,31.03336,75.933929
520014,Vijayawada,AP,Vijayawada,16.535527,80.624832
495689,Sakti,CG,Sakti,22.026942,82.959954
233307,Aunrihar,UP,Aunrihar,25.617044,83.171924
626112,Aruppukkottai,TN,Aruppukkottai,9.540999,78.099811
522202,Tenali,AP,Tenali,16.236589,80.63964
591121,Bailhongal,KA,Bailhongal,15.818636,74.858948
629160,Marthandam,TN,Marthandam,8.289548,77.109582
625518,Cumbum,TN,Cumbum,9.67886,77.248137
638461,Thalavadi,TN,Thalavadi,11.776903,77.003602
822129,Nagar Untari,JH,Nagar Untari,24.283007,83.496471
844505,Hazrat Jandaha,BR,Hazrat Jandaha,25.709783,85.535804
522435,Piduguralla,AP,Piduguralla,16.570594,79.866335
506344,Tadvai,TS,Tadvai,18.232286,80.314097
609116,Sirkazhi,TN,Sirkazhi,11.238598,79.680106
741102,Krishnanagar,WB,Krishnanagar,23.379552,88.486844
176214,Kangra,HP,Kangra,32.136984,76.239595
605102,Pondicherry,PU,Pondicherry,11.919366,79.663137
221112,Varanasi,UP,Varanasi,25.364949,83.058423
673637,Kozhikode,KL,Kozhikode,11.171032,75.922156
509203,Tadoor,TS,Tadoor,16.492975,78.190608
146021,Hoshiarpur,PB,Hoshiarpur,31.534175,75.966927
577112,Sringeri,KA,Sringeri,13.350576,75.465389
415208,Mandangad,MH,Mandangad,17.984057,73.068486
607402,Pondicherry,PU,Pondicherry,11.814753,79.780977
743299,Swarupnagar,WB,Swarupnagar,22.818788,88.858766
248007,Dehradun,UK,Dehradun,30.346459,77.93673
782460,Diphu,AS,Diphu,25.843769,93.437875
390024,Vadodara,GJ,Vadodara,22.342695,73.183165
630502,Ponnamaravathi,TN,Ponnamaravathi,10.182883,78.422422
411125,Pirangut,MH,Pirangut,18.510964,73.684374
673621,Thamarassery,KL,Thamarassery,11.413656,75.936174
203408,Hapur,UP,Hapur,28.588967,77.79291
281305,Mathura,UP,Mathura,27.433844,77.743252
577448,Thirthahalli,KA,Thirthahalli,13.692164,75.243018
781129,Boko,AS,Boko,25.980051,91.234395
142050,Faridkot,PB,Faridkot,30.862088,74.926757
604406,Tindivanam,TN,Tindivanam,12.400971,79.551333
246174,Srinagar-UK,UK,Srinagar-UK,30.222965,78.789224
485114,Maihar,MP,Maihar,24.26001,80.767501
852219,Udakishanganj,BR,Udakishanganj,25.568722,86.904461
246171,Rudraprayag,UK,Rudraprayag,30.284613,78.982565
712158,Pandua,WB,Pandua,23.076031,88.279409
480886,Lakhnadon,MP,Lakhnadon,22.600808,79.612232
382005,Gandhinagar,GJ,Gandhinagar,23.206175,72.619425
829123,Peterbar,JH,Peterbar,23.728689,85.846094
311301,Asind,RJ,Asind,25.733188,74.332891
781378,Tihu,AS,Tihu,26.443816,91.291558
210341,Hamirpur-UP,UP,Hamirpur-UP,25.788477,80.075875
845304,Dhaka,BR,Dhaka,26.72746,85.239244
670561,Kannapuram,KL,Kannapuram,11.946882,75.330684
621220,Perambalur,TN,Perambalur,11.235683,78.885887
509406,Mahabubnagar,TS,Mahabubnagar,16.668087,78.193346
533428,Addateegala,AP,Addateegala,17.478919,82.023482
781009,Guwahati,AS,Guwahati,26.168746,91.73395
673011,Kozhikode,KL,Kozhikode,11.273044,75.775382
144201,Adampur,PB,Adampur,31.559217,75.641595
802160,Arrah,BR,Arrah,25.573155,84.792527
382265,Dholka,GJ,Dholka,22.609741,72.440782
521133,Machilipatnam,AP,Machilipatnam,16.171604,80.9491
224151,Akbarpur,UP,Akbarpur,26.489854,82.449877
480334,Pandhurna,MP,Pandhurna,21.592939,78.528627
160020,Chandigarh,CH,Chandigarh,30.718239,76.775231
671542,Kasaragod,KL,Kasaragod,12.510134,75.082867
482011,Jabalpur,MP,Jabalpur,23.200211,80.001578
581120,Byadagi,KA,Byadagi,14.674936,75.485459
208015,Kanpur,UP,Kanpur,26.403783,80.376228
639120,Kulithalai,TN,Kulithalai,10.901776,78.398453
851117,Begusarai,BR,Begusarai,25.427083,86.110056
431518,Kaij,MH,Kaij,18.622974,76.227758
177026,Bhota,HP,Bhota,31.631896,76.456184
483053,Jabalpur,MP,Jabalpur,23.155248,79.801843
403519,Goa,GA,Goa,15.590126,73.753681
442305,Hinganghat,MH,Hinganghat,20.614644,78.930051
711414,Ilipur,WB,Ilipur,22.603736,88.078387
560034,Bangalore,KA,Bangalore,12.923629,77.623396
185155,Sunderbani,JK,Sunderbani,33.041524,74.484285
132022,Karnal,HR,Karnal,29.717857,77.078043
843106,Saraiya,BR,Saraiya,26.033217,85.139823
603107,Chengalpattu,TN,Chengalpattu,12.625179,79.83671
700159,Kolkata,WB,Kolkata,22.599308,88.442877
307043,Sirohi,RJ,Sirohi,25.015001,72.924798
483001,Jabalpur,MP,Jabalpur,23.097021,80.048592
462021,Bhopal,MP,Bhopal,23.25252,77.472494
500170,Hyderabad,AP,Hyderabad,17.434532,78.427931
313011,Udaipur,RJ,Udaipur,24.628482,73.683064
689674,Ranni,KL,Ranni,9.378522,76.771782
621009,Tiruchi,TN,Tiruchi,10.921214,78.69446
638312,Anthiyour,TN,Anthiyour,11.463674,77.621046
470000,Khurai,MP,Khurai,24.046268,78.329625
151110,Bathinda,PB,Bathinda,30.226588,75.064936
148024,Dhuri,PB,Dhuri,30.371867,75.858445
208020,Kanpur,UP,Kanpur,26.464908,80.235628
688002,Alappuzha,KL,Alappuzha,9.477525,76.335112
591146,Belgaum,KA,Belgaum,16.026705,74.528785
629804,Thuckalay,TN,Thuckalay,8.221122,77.272135
249194,Uttarkashi,UK,Uttarkashi,30.740727,78.537369
670597,Kannur,KL,Kannur,11.896658,75.413247
483990,Raipura,MP,Raipura,23.901615,79.961685
400099,Mumbai,MH,Mumbai,19.099991,72.86769
222003,Jaunpur,UP,Jaunpur,25.800109,82.686978
476001,Morena,MP,Morena,26.496981,77.993995
391140,Bodeli,GJ,Bodeli,22.137633,73.75421
506222,Thirumalagiri,TS,Thirumalagiri,17.517097,79.426532
845468,Bettiah,BR,Bettiah,26.806087,84.501909
143410,Goindwal,PB,Goindwal,31.276656,74.944498
522302,Guntur,AP,Guntur,16.442118,80.621125
847401,Madhubani,BR,Madhubani,26.392598,86.325703
516431,Proddatur,AP,Proddatur,14.862915,78.36659
801502,Danapur,BR,Danapur,25.637205,85.046961
506252,Ghanpur,TS,Ghanpur,17.769156,79.377804
638055,Perundurai,TN,Perundurai,11.318762,77.488043
788160,Hailakandi,AS,Hailakandi,24.626659,92.627873
388325,Anand,GJ,Anand,22.543099,72.916538
148031,Sunam,PB,Sunam,29.93821,75.812777
610114,Thiruvarur,TN,Thiruvarur,10.729576,79.525929
243725,Aonla,UP,Aonla,28.300572,79.034654
533004,Kakinada,AP,Kakinada,16.964892,82.228776
689659,Pathanamthitta,KL,Pathanamthitta,9.268567,76.788437
250341,Meerut,UP,Meerut,29.077917,77.621762
751007,Bhubaneshwar,OR,Bhubaneshwar,20.288229,85.846114
678508,Nenmara,KL,Nenmara,10.593765,76.600822
484770,Jaisinghnagar,MP,Jaisinghnagar,23.684807,81.390686
721604,Haldia,WB,Haldia,22.05638,88.095848
571117,Chamarajanagar,KA,Chamarajanagar,11.92787,76.9453
500083,Hyderabad,TS,Hyderabad,17.490443,78.599272
225125,Haidargarh,UP,Haidargarh,26.634689,81.512656
415405,Shirala,MH,Shirala,17.002715,73.982991
171103,Shimla,HP,Shimla,31.181517,77.032035
524411,Vidyanagar,AP,Vidyanagar,14.0321,80.029051
224120,Rudauli,UP,Rudauli,26.749319,81.747861
786623,Naharkatia,AS,Naharkatia,27.190573,95.35128
144411,Phagwara,PB,Phagwara,31.260369,75.70738
470001,Sagar,MP,Sagar,23.835777,78.761269
384292,Unjha,GJ,Unjha,23.803025,72.380167
584132,Sindhanur,KA,Sindhanur,15.758156,76.595609
335501,Bhadra,RJ,Bhadra,29.102503,75.165562
626703,Madurai,TN,Madurai,9.043987,77.60979
363039,Surendranagar,GJ,Surendranagar,22.724134,71.629824
501401,Medchal,TS,Medchal,17.636171,78.486016
486331,Deotalab,MP,Deotalab,24.667793,81.876992
396570,Vansda,GJ,Vansda,20.815859,73.219274
332710,Renwal,RJ,Renwal,27.231331,75.297132
754008,Kalapathar,OR,Kalapathar,20.378859,85.529931
560024,Bangalore,KA,Bangalore,13.052978,77.605336
125120,Fatehabad,HR,Fatehabad,29.705885,75.902374
783392,Manikpur,AS,Manikpur,26.464337,90.803674
824221,Imamganj,BR,Imamganj,24.455986,84.579954
230502,Pratapgarh,UP,Pratapgarh,25.971256,81.931113
422002,Nashik,MH,Nashik,19.999522,73.77186
700160,Kolkata,WB,Kolkata,22.565217,88.477596
532203,Tekkali,AP,Tekkali,18.610235,84.23355
441920,Umred,MH,Umred,20.85065,79.322999
600004,Chennai,TN,Chennai,13.037389,80.273608
363415,Limbdi,GJ,Limbdi,22.475336,71.746644
230305,Pratapgarh,UP,Pratapgarh,25.833703,81.950871
731126,Suri,WB,Suri,23.909662,87.502492
761019,Kodala,OR,Kodala,19.621278,84.941016
609607,Karaikal,PU,Karaikal,10.926657,79.775941
229316,Raebareli,UP,Raebareli,26.251288,81.236706
521326,Kaikaluru,AP,Kaikaluru,16.547429,81.124574
474011,Gwalior,MP,Gwalior,26.206609,78.199557
394211,Surat,GJ,Surat,21.170071,72.842951
768215,Bamra,OR,Bamra,22.052556,84.290757
312619,Dalot,RJ,Dalot,24.071568,74.850976
829145,Kedla,JH,Kedla,23.782336,85.593716
110510,Delhi,DL,Delhi,28.69877,77.176791
577520,Chitradurga,KA,Chitradurga,14.200385,76.308355
202723,Aligarh,UP,Aligarh,28.091279,78.375101
639118,Karur,TN,Karur,10.846115,78.119906
571479,Maddur,KA,Maddur,12.590716,77.05286
517429,Palamaner,AP,Palamaner,13.184363,78.836926
783128,Fekamari,AS,Fekamari,25.693301,89.896396
455003,Dewas,MP,Dewas,22.963571,76.050988
230301,Mungra Badshahpur,UP,Mungra Badshahpur,25.735647,82.124428
712504,Hooghly,WB,Hooghly,23.001439,88.407505
263153,Rudrapur,UK,Rudrapur,28.988002,79.385084
733252,Kaliyaganj,WB,Kaliyaganj,25.639618,88.328647
410216,Navi mumbai,MH,Navi mumbai,18.954507,73.127365
721444,Contai,WB,Contai,21.869999,87.756661
136129,Pehowa,HR,Pehowa,30.117271,76.669527
416701,Lanja,MH,Lanja,16.859474,73.550199
342033,Jodhpur,RJ,Jodhpur,26.273566,73.025389
757087,Udala,OR,Udala,21.574231,86.56244
713153,Panagarh,WB,Panagarh,23.445413,87.460407
782481,Howraghat,AS,Howraghat,26.11286,93.032752
391120,Nasvadi,GJ,Nasvadi,22.049163,73.736902
713147,Guskhara,WB,Guskhara,23.536705,87.905504
786010,Dibrugarh,AS,Dibrugarh,27.453006,95.000482
313016,Udaipur,RJ,Udaipur,24.585007,73.739431
273202,Gorakhpur,UP,Gorakhpur,26.659284,83.556514
767028,Khaprakhol,OR,Khaprakhol,20.751171,82.861801
676513,Malappuram,KL,Malappuram,11.049607,76.081126
756020,Balasore,OR,Balasore,21.542784,86.803291
631004,Arakkonam,TN,Arakkonam,13.104411,79.684096
124022,Meham,HR,Meham,28.892862,76.430469
303329,Phulera,RJ,Phulera,26.974074,75.386179
211019,Allahabad,UP,Allahabad,25.425507,81.91327
464990,Mandideep,MP,Mandideep,23.104614,77.507197
184143,Kathua,JK,Kathua,32.441112,75.402389
212201,Bharwari,UP,Bharwari,25.558879,81.486948
271872,Bahraich,UP,Bahraich,27.366296,81.657946
673501,Vadakara,KL,Vadakara,11.655098,75.60252
614613,Pattukkottai,TN,Pattukkottai,10.399105,79.385788
577122,Mudigere,KA,Mudigere,13.13835,75.642027
415110,Karad,MH,Karad,17.290238,74.178848
999970,Fatuha,BR,Fatuha,25.508977,85.30321
560054,Bangalore,KA,Bangalore,13.035111,77.554273
821002,Bhagalpur,BR,Bhagalpur,25.241871,86.963533
712515,Balagarh,WB,Balagarh,23.060247,88.447515
488446,Pawai,MP,Pawai,24.265249,80.163191
591102,Bailhongal,KA,Bailhongal,15.816279,74.850907
755041,Chandikhol,OR,Chandikhol,20.698466,86.143248
440013,Nagpur,MH,Nagpur,21.180612,79.063281
613001,Thanjavur,TN,Thanjavur,10.779037,79.142164
387375,Anand,GJ,Anand,22.594397,72.873852
444512,Washim,MH,Washim,20.110972,77.128888
504296,Kaghaznagar,TS,Kaghaznagar,19.355059,79.473563
227815,Kumarganj,UP,Kumarganj,26.512541,81.779375
766036,Kantabanji,OR,Kantabanji,20.159556,83.075512
560039,Bangalore,KA,Bangalore,12.946368,77.520368
734214,Darjeeling,WB,Darjeeling,26.895054,88.178842
